# r12 r13 r23 energy
9.497091900000000919e+00 8.564547385689946779e+00 1.399999999999999911e+00 -1.729284610609683470e-01
9.485173290000000534e+00 8.552708772656858471e+00 1.399999999999999911e+00 -1.729293336688707827e-01
9.473254680000000150e+00 8.540870382142754735e+00 1.399999999999999911e+00 -1.729301972893508010e-01
9.461336070000001541e+00 8.529032215074217049e+00 1.399999999999999911e+00 -1.729310524511843417e-01
9.449417460000001157e+00 8.517194272382948128e+00 1.399999999999999911e+00 -1.729318996917588447e-01
9.437498850000000772e+00 8.505356555005830543e+00 1.399999999999999911e+00 -1.729327395571607084e-01
9.425580240000000387e+00 8.493519063884949816e+00 1.399999999999999911e+00 -1.729335725988678241e-01
9.413661630000000002e+00 8.481681799967631719e+00 1.399999999999999911e+00 -1.729343993135149804e-01
9.401743020000001394e+00 8.469844764206479582e+00 1.399999999999999911e+00 -1.729352201489031682e-01
9.389824410000001009e+00 8.458007957559411594e+00 1.399999999999999911e+00 -1.729360355575276509e-01
9.377905800000000625e+00 8.446171380989698108e+00 1.399999999999999911e+00 -1.729368459985485829e-01
9.365987190000000240e+00 8.434335035465993613e+00 1.399999999999999911e+00 -1.729376519378486021e-01
9.354068579999999855e+00 8.422498921962386476e+00 1.399999999999999911e+00 -1.729384538480845945e-01
9.342149970000001247e+00 8.410663041458423805e+00 1.399999999999999911e+00 -1.729392522087436490e-01
9.330231360000000862e+00 8.398827394939152313e+00 1.399999999999999911e+00 -1.729400475061968201e-01
9.318312750000000477e+00 8.386991983395166272e+00 1.399999999999999911e+00 -1.729408402337512252e-01
9.306394140000000093e+00 8.375156807822635940e+00 1.399999999999999911e+00 -1.729416308917073319e-01
9.294475529999999708e+00 8.363321869223351968e+00 1.399999999999999911e+00 -1.729424199874077250e-01
9.282556920000001099e+00 8.351487168604762701e+00 1.399999999999999911e+00 -1.729432080352920620e-01
9.270638310000000715e+00 8.339652706980011487e+00 1.399999999999999911e+00 -1.729439955569488929e-01
9.258719700000000330e+00 8.327818485367986412e+00 1.399999999999999911e+00 -1.729447830811651765e-01
9.246801090000001722e+00 8.315984504793354049e+00 1.399999999999999911e+00 -1.729455711439818744e-01
9.234882480000001337e+00 8.304150766286593210e+00 1.399999999999999911e+00 -1.729463602887414408e-01
9.222963870000000952e+00 8.292317270884051794e+00 1.399999999999999911e+00 -1.729471510661357014e-01
9.211045260000000567e+00 8.280484019627976977e+00 1.399999999999999911e+00 -1.729479440342626406e-01
9.199126650000000183e+00 8.268651013566563179e+00 1.399999999999999911e+00 -1.729487397586690900e-01
9.187208039999999798e+00 8.256818253753987591e+00 1.399999999999999911e+00 -1.729495388123990507e-01
9.175289429999999413e+00 8.244985741250461686e+00 1.399999999999999911e+00 -1.729503417771816876e-01
9.163370820000000805e+00 8.233153477122266750e+00 1.399999999999999911e+00 -1.729511492811388051e-01
9.151452210000000420e+00 8.221321462441798289e+00 1.399999999999999911e+00 -1.729519620083894427e-01
9.139533600000000035e+00 8.209489698287617543e+00 1.399999999999999911e+00 -1.729527806554147784e-01
9.127614989999999651e+00 8.197658185744483461e+00 1.399999999999999911e+00 -1.729536059282837102e-01
9.115696379999999266e+00 8.185826925903407769e+00 1.399999999999999911e+00 -1.729544385427311814e-01
9.103777770000000658e+00 8.173995919861694048e+00 1.399999999999999911e+00 -1.729552792242322057e-01
9.091859160000000273e+00 8.162165168722980368e+00 1.399999999999999911e+00 -1.729561287080778609e-01
9.079940549999999888e+00 8.150334673597294355e+00 1.399999999999999911e+00 -1.729569877394483424e-01
9.068021940000001280e+00 8.138504435601094045e+00 1.399999999999999911e+00 -1.729578570734878473e-01
9.056103329999999119e+00 8.126674455857306967e+00 1.399999999999999911e+00 -1.729587374753778772e-01
9.044184720000000510e+00 8.114844735495397643e+00 1.399999999999999911e+00 -1.729596297204086808e-01
9.032266110000000126e+00 8.103015275651385352e+00 1.399999999999999911e+00 -1.729605345940523065e-01
9.020347499999999741e+00 8.091186077467920512e+00 1.399999999999999911e+00 -1.729614528920392913e-01
9.008428890000001132e+00 8.079357142094313105e+00 1.399999999999999911e+00 -1.729623854204188349e-01
8.996510280000000748e+00 8.067528470686591291e+00 1.399999999999999911e+00 -1.729633329918071616e-01
8.984591670000000363e+00 8.055700064407544048e+00 1.399999999999999911e+00 -1.729642961131154510e-01
