# r1 r2 r3 energy
1.143419660999999898e+01 1.143419660999999898e+01 1.399999999999999911e+00 -1.728028773920895211e-01
1.141627800000000015e+01 1.141627800000000015e+01 1.399999999999999911e+00 -1.728037255407073869e-01
1.139835938999999954e+01 1.139835938999999954e+01 1.399999999999999911e+00 -1.728045748381037139e-01
1.138044078000000070e+01 1.138044078000000070e+01 1.399999999999999911e+00 -1.728054253917960803e-01
1.136252217000000009e+01 1.136252217000000009e+01 1.399999999999999911e+00 -1.728062773117527151e-01
1.134460356000000125e+01 1.134460356000000125e+01 1.399999999999999911e+00 -1.728071307104432908e-01
1.132668495000000064e+01 1.132668495000000064e+01 1.399999999999999911e+00 -1.728079857028898270e-01
1.130876634000000003e+01 1.130876634000000003e+01 1.399999999999999911e+00 -1.728088424067198148e-01
1.129084773000000119e+01 1.129084773000000119e+01 1.399999999999999911e+00 -1.728097009422185915e-01
1.127292912000000058e+01 1.127292912000000058e+01 1.399999999999999911e+00 -1.728105614323851569e-01
1.125501050999999997e+01 1.125501050999999997e+01 1.399999999999999911e+00 -1.728114240029865745e-01
1.123709190000000113e+01 1.123709190000000113e+01 1.399999999999999911e+00 -1.728122887826156473e-01
1.121917329000000230e+01 1.121917329000000230e+01 1.399999999999999911e+00 -1.728131559027479003e-01
1.120125468000000168e+01 1.120125468000000168e+01 1.399999999999999911e+00 -1.728140254978007551e-01
1.118333607000000107e+01 1.118333607000000107e+01 1.399999999999999911e+00 -1.728148977051934820e-01
1.116541746000000224e+01 1.116541746000000224e+01 1.399999999999999911e+00 -1.728157726654087067e-01
1.114749885000000162e+01 1.114749885000000162e+01 1.399999999999999911e+00 -1.728166505220542493e-01
1.112958024000000101e+01 1.112958024000000101e+01 1.399999999999999911e+00 -1.728175314219267678e-01
1.111166163000000040e+01 1.111166163000000040e+01 1.399999999999999911e+00 -1.728184155150770673e-01
1.109374302000000156e+01 1.109374302000000156e+01 1.399999999999999911e+00 -1.728193029548751036e-01
1.107582441000000273e+01 1.107582441000000273e+01 1.399999999999999911e+00 -1.728201938980783725e-01
1.105790580000000034e+01 1.105790580000000034e+01 1.399999999999999911e+00 -1.728210885048994949e-01
1.103998719000000150e+01 1.103998719000000150e+01 1.399999999999999911e+00 -1.728219869390762720e-01
1.102206857999999912e+01 1.102206857999999912e+01 1.399999999999999911e+00 -1.728228893679435163e-01
1.100414997000000028e+01 1.100414997000000028e+01 1.399999999999999911e+00 -1.728237959625046893e-01
1.098623136000000144e+01 1.098623136000000144e+01 1.399999999999999911e+00 -1.728247068307404988e-01
1.096831275000000083e+01 1.096831275000000083e+01 1.399999999999999911e+00 -1.728256215330205292e-01
1.095039414000000022e+01 1.095039414000000022e+01 1.399999999999999911e+00 -1.728265393487264379e-01
1.093247553000000138e+01 1.093247553000000138e+01 1.399999999999999911e+00 -1.728274595386397328e-01
1.091455692000000077e+01 1.091455692000000077e+01 1.399999999999999911e+00 -1.728283813464296936e-01
1.089663831000000016e+01 1.089663831000000016e+01 1.399999999999999911e+00 -1.728293039983161972e-01
1.087871970000000132e+01 1.087871970000000132e+01 1.399999999999999911e+00 -1.728302267027261030e-01
1.086080109000000071e+01 1.086080109000000071e+01 1.399999999999999911e+00 -1.728311486499429228e-01
1.084288248000000188e+01 1.084288248000000188e+01 1.399999999999999911e+00 -1.728320690117483849e-01
1.082496386999999949e+01 1.082496386999999949e+01 1.399999999999999911e+00 -1.728329869410582809e-01
1.080704526000000065e+01 1.080704526000000065e+01 1.399999999999999911e+00 -1.728339015715495697e-01
1.078912665000000004e+01 1.078912665000000004e+01 1.399999999999999911e+00 -1.728348120172804314e-01
1.077120803999999943e+01 1.077120803999999943e+01 1.399999999999999911e+00 -1.728357173723025497e-01
1.075328943000000059e+01 1.075328943000000059e+01 1.399999999999999911e+00 -1.728366167102658169e-01
1.073537081999999998e+01 1.073537081999999998e+01 1.399999999999999911e+00 -1.728375090840139350e-01
1.071745221000000114e+01 1.071745221000000114e+01 1.399999999999999911e+00 -1.728383935251727455e-01
1.069953360000000053e+01 1.069953360000000053e+01 1.399999999999999911e+00 -1.728392690437299539e-01
1.068161498999999992e+01 1.068161498999999992e+01 1.399999999999999911e+00 -1.728401346276051687e-01
1.066369638000000108e+01 1.066369638000000108e+01 1.399999999999999911e+00 -1.728409892422127780e-01
1.064577777000000047e+01 1.064577777000000047e+01 1.399999999999999911e+00 -1.728418318300140588e-01
