# r1 r2 r3 energy
8.852956992000001080e+00 8.852956992000001080e+00 1.484960000000000058e+00 -1.309813995511623919e-01
8.835177088000000012e+00 8.835177088000000012e+00 1.485439999999999872e+00 -1.309520039608113862e-01
8.817397184000000721e+00 8.817397184000000721e+00 1.485919999999999908e+00 -1.309225832320349003e-01
8.799617279999999653e+00 8.799617279999999653e+00 1.486399999999999721e+00 -1.308931409552872849e-01
8.781837376000000361e+00 8.781837376000000361e+00 1.486879999999999979e+00 -1.308636808095837989e-01
8.764057471999999294e+00 8.764057471999999294e+00 1.487359999999999793e+00 -1.308342065629984619e-01
8.746277568000000002e+00 8.746277568000000002e+00 1.487839999999999829e+00 -1.308047220785765463e-01
8.728497663999998935e+00 8.728497663999998935e+00 1.488319999999999865e+00 -1.307752323607439537e-01
8.710717760000001419e+00 8.710717760000001419e+00 1.488799999999999901e+00 -1.307457448356133256e-01
8.692937856000000352e+00 8.692937856000000352e+00 1.489279999999999937e+00 -1.307162674212483389e-01
8.675157952000001060e+00 8.675157952000001060e+00 1.489759999999999973e+00 -1.306868082346150373e-01
8.657378047999999993e+00 8.657378047999999993e+00 1.490240000000000009e+00 -1.306573755942826431e-01
8.639598144000000701e+00 8.639598144000000701e+00 1.490719999999999823e+00 -1.306279780231946186e-01
8.621818239999999633e+00 8.621818239999999633e+00 1.491200000000000081e+00 -1.305986242511947559e-01
8.604038336000000342e+00 8.604038336000000342e+00 1.491679999999999895e+00 -1.305693232178108121e-01
8.586258431999999274e+00 8.586258431999999274e+00 1.492159999999999931e+00 -1.305400840746633317e-01
8.568478527999999983e+00 8.568478527999999983e+00 1.492639999999999745e+00 -1.305109161880931290e-01
8.550698623999998915e+00 8.550698623999998915e+00 1.493119999999999781e+00 -1.304818291416875997e-01
8.532918719999999624e+00 8.532918719999999624e+00 1.493599999999999817e+00 -1.304528327386031694e-01
8.515138816000000332e+00 8.515138816000000332e+00 1.494079999999999853e+00 -1.304239370040345125e-01
8.497358912000001041e+00 8.497358912000001041e+00 1.494559999999999889e+00 -1.303951521870404806e-01
8.479579007999999973e+00 8.479579007999999973e+00 1.495039999999999925e+00 -1.303664885504678683e-01
8.461799104000000682e+00 8.461799104000000682e+00 1.495519999999999960e+00 -1.303379560264787407e-01
8.444019199999999614e+00 8.444019199999999614e+00 1.495999999999999996e+00 -1.303095646665322627e-01
